0.199285134673119 0.39353334903717,2.66380023956299,0.203191891312599,0.465676516294479,2.67964172363281,0.218784391880035,0.831116139888763,2.66890907287598,0.21418409049511,0.98987090587616,2.61122512817383,0.0470194928348064,0.734819293022156,2.6753568649292,-0.0239350292831659,0.491503447294235,2.74854421615601,-0.0222278125584126,0.248126000165939,2.65603423118591,-0.0180401895195246,0.16115628182888,2.62119817733765,0.389061808586121,0.714146137237549,2.66689610481262,0.453595519065857,0.450388252735138,2.68827509880066,0.469195693731308,0.217176735401154,2.59486246109009,0.455966711044312,0.12872876226902,2.56620359420776,0.117329195141792,0.320970445871353,2.66078352928162,0.102483794093132,-0.161290526390076,2.74767208099365,0.0916059091687202,-0.546260714530945,2.76672220230103,0.0755583643913269,-0.620493531227112,2.72181916236877,0.273383140563965,0.312360286712646,2.66063666343689,0.278641581535339,-0.165407046675682,2.75246667861938,0.245381370186806,-0.553215205669403,2.76746273040771,0.249625518918037,-0.627340018749237,2.72176957130432
0.197023048996925 0.393751442432404,2.66469812393188,0.200855478644371,0.465895622968674,2.68034410476685,0.214696332812309,0.831113398075104,2.66881942749023,0.206865981221199,0.9907106757164,2.61237955093384,0.0417265929281712,0.735066473484039,2.67759823799133,-0.0260247774422169,0.490455061197281,2.74860429763794,-0.0252642706036568,0.248174324631691,2.65488195419312,-0.0227492358535528,0.162763252854347,2.61889362335205,0.385099321603775,0.714962661266327,2.66670227050781,0.450972616672516,0.450968652963638,2.68849802017212,0.464069902896881,0.218066304922104,2.59683632850647,0.44998037815094,0.129850804805756,2.56920123100281,0.115239515900612,0.320814222097397,2.66218590736389,0.102658450603485,-0.161400079727173,2.74885272979736,0.096842423081398,-0.547872185707092,2.76622223854065,0.079843558371067,-0.620947897434235,2.72128081321716,0.271382242441177,0.312839567661285,2.66131496429443,0.277697265148163,-0.1658885627985,2.75274014472961,0.245486482977867,-0.553213655948639,2.76744818687439,0.249481022357941,-0.627361178398132,2.72151255607605
0.193849980831146 0.394154667854309,2.66569352149963,0.197644844651222,0.466274470090866,2.68096327781677,0.209818363189697,0.831036746501923,2.66846060752869,0.199359074234962,0.99131053686142,2.61335349082947,0.0346267484128475,0.735097169876099,2.68078541755676,-0.0289780348539352,0.489747852087021,2.74895000457764,-0.0300935972481966,0.249713703989983,2.65399622917175,-0.0268576517701149,0.164601132273674,2.61722826957703,0.379759043455124,0.716030776500702,2.66638994216919,0.448433578014374,0.451507240533829,2.68872618675232,0.459497064352036,0.218798413872719,2.5984570980072,0.445090621709824,0.13094437122345,2.57154750823975,0.112475544214249,0.320643335580826,2.66364336013794,0.102767668664455,-0.161607176065445,2.74968314170837,0.100580729544163,-0.548985540866852,2.76572799682617,0.0833689272403717,-0.621290385723114,2.72085928916931,0.268310964107513,0.313704073429108,2.66220593452454,0.27556449174881,-0.166925936937332,2.75267362594604,0.245579600334167,-0.553228557109833,2.76743459701538,0.249188661575317,-0.627348124980927,2.72124624252319
0.188948899507523 0.394685804843903,2.66667294502258,0.192483335733414,0.466761142015457,2.68145942687988,0.201686769723892,0.830818712711334,2.66821575164795,0.190861329436302,0.991755187511444,2.61439323425293,0.0248709097504616,0.735082149505615,2.6856164932251,-0.035327784717083,0.489500880241394,2.75058364868164,-0.0343738235533237,0.251135438680649,2.65344405174255,-0.0302052367478609,0.165581554174423,2.61586785316467,0.373254418373108,0.717081367969513,2.66627430915833,0.444613367319107,0.452872186899185,2.6892683506012,0.454819649457932,0.219724342226982,2.59971594810486,0.441069781780243,0.132183432579041,2.5733630657196,0.107991248369217,0.320421576499939,2.66520929336548,0.102767832577229,-0.161845549941063,2.75022435188293,0.103415451943874,-0.549724042415619,2.7654025554657,0.0860366746783257,-0.621508955955505,2.72057723999023,0.264121294021606,0.314617872238159,2.66291069984436,0.272314190864563,-0.167857840657234,2.75012731552124,0.24564403295517,-0.553286731243134,2.76739025115967,0.248847380280495,-0.627303838729858,2.72099304199219
0.182885155081749 0.395402550697327,2.66749310493469,0.185968667268753,0.467411935329437,2.68175172805786,0.191924810409546,0.830614328384399,2.66808485984802,0.183104678988457,0.992058873176575,2.61526846885681,0.0148807503283024,0.735330820083618,2.69062423706055,-0.0440275594592094,0.489961177110672,2.75294089317322,-0.0398680604994297,0.253266394138336,2.65371012687683,-0.0328377336263657,0.16619847714901,2.61479115486145,0.364509463310242,0.718227446079254,2.66690945625305,0.439041614532471,0.455109089612961,2.69024014472961,0.450406104326248,0.220384523272514,2.60036849975586,0.437651067972183,0.133600443601608,2.57473134994507,0.102686658501625,0.320320695638657,2.66641688346863,0.102510765194893,-0.162374779582024,2.75068163871765,0.10526941716671,-0.550099551677704,2.7652473449707,0.0880620032548904,-0.621720433235168,2.72035646438599,0.258802503347397,0.315729230642319,2.66357231140137,0.265205383300781,-0.169183507561684,2.73907876014709,0.245658189058304,-0.553510427474976,2.76717972755432,0.248530253767967,-0.627241671085358,2.72078084945679
0.175547331571579 0.396511316299438,2.6683988571167,0.178264647722244,0.468391805887222,2.68211650848389,0.18217359483242,0.83055967092514,2.66831040382385,0.175617888569832,0.992461383342743,2.61597013473511,0.00548872444778681,0.735563099384308,2.69490647315979,-0.0547239296138287,0.49125599861145,2.75729894638062,-0.0464518293738365,0.25618302822113,2.65544462203979,-0.0360609628260136,0.165944710373878,2.61377668380737,0.352729916572571,0.719182908535004,2.66798138618469,0.431836992502213,0.457379192113876,2.69177532196045,0.445843666791916,0.221690714359283,2.60117340087891,0.434813916683197,0.134884029626846,2.57558488845825,0.0964996516704559,0.320490777492523,2.66761779785156,0.102097392082214,-0.162952899932861,2.75101184844971,0.107025995850563,-0.550464928150177,2.76498818397522,0.0895117148756981,-0.621917307376862,2.72018885612488,0.251451253890991,0.31764167547226,2.66434693336487,0.255395084619522,-0.168190881609917,2.71459555625916,0.24560734629631,-0.553994715213776,2.76665925979614,0.2481919080019,-0.627254724502563,2.72050356864929
0.167559310793877 0.397700369358063,2.66951274871826,0.169851914048195,0.46942400932312,2.68264651298523,0.171358272433281,0.830361306667328,2.66864275932312,0.16805174946785,0.992675483226776,2.61645579338074,-0.00513302721083164,0.736267447471619,2.69981503486633,-0.0644867345690727,0.491130024194717,2.76094222068787,-0.0555517598986626,0.259626120328903,2.6601722240448,-0.0434437543153763,0.164512559771538,2.61733198165894,0.342211246490479,0.720008134841919,2.66976022720337,0.421287775039673,0.459683060646057,2.69603943824768,0.441476315259933,0.223239913582802,2.60160422325134,0.431693255901337,0.137096971273422,2.57578587532043,0.0891410410404205,0.320677399635315,2.66916108131409,0.101204894483089,-0.163671612739563,2.75129461288452,0.108726918697357,-0.550960600376129,2.76481199264526,0.090800829231739,-0.622307121753693,2.72038197517395,0.244044870138168,0.319507718086243,2.66523456573486,0.246943593025208,-0.163997754454613,2.67189526557922,0.245055422186852,-0.554955542087555,2.76380491256714,0.247870162129402,-0.627595543861389,2.7196729183197
0.160347118973732 0.398919641971588,2.67093896865845,0.162170767784119,0.470493704080582,2.68351888656616,0.161568745970726,0.830277502536774,2.66937398910522,0.16002681851387,0.992613554000854,2.61663794517517,-0.0143649997189641,0.736133813858032,2.70333909988403,-0.0728896632790565,0.490626811981201,2.76409292221069,-0.0635824501514435,0.260492950677872,2.66433882713318,-0.0505066961050034,0.162326291203499,2.62223601341248,0.331422030925751,0.720879912376404,2.67253541946411,0.409812033176422,0.462694555521011,2.70167303085327,0.437361389398575,0.226240053772926,2.60279440879822,0.427722692489624,0.142279103398323,2.57559299468994,0.0824977308511734,0.321049362421036,2.67068719863892,0.0997177138924599,-0.164085552096367,2.75157594680786,0.110187329351902,-0.551352977752686,2.76467561721802,0.0917703732848167,-0.622631907463074,2.72057437896729,0.237264573574066,0.321376711130142,2.66678690910339,0.243535310029984,-0.153909727931023,2.62129473686218,0.24433559179306,-0.555409729480743,2.75079464912415,0.24850295484066,-0.62854415178299,2.71597790718079
0.151938378810883 0.400890380144119,2.67344355583191,0.153423711657524,0.472152233123779,2.6851966381073,0.15120430290699,0.830101430416107,2.67047953605652,0.151017278432846,0.992588222026825,2.61695265769959,-0.0240897759795189,0.736395299434662,2.70651078224182,-0.0825843513011932,0.488383740186691,2.76705121994019,-0.070691391825676,0.259722858667374,2.66828966140747,-0.0602867417037487,0.159397348761559,2.63104510307312,0.32243612408638,0.721064448356628,2.67559576034546,0.398823827505112,0.465187609195709,2.7090699672699,0.429596841335297,0.23276923596859,2.60548257827759,0.422318369150162,0.149064049124718,2.575190782547,0.0735342055559158,0.322296738624573,2.67366409301758,0.0962328985333443,-0.163376823067665,2.75150990486145,0.111363373696804,-0.551592230796814,2.7644419670105,0.0925971865653992,-0.622791230678558,2.720703125,0.230340391397476,0.323495745658875,2.66919684410095,0.243107482790947,-0.132681488990784,2.56667757034302,0.246594876050949,-0.538209736347198,2.69706916809082,0.253410398960114,-0.616077601909637,2.67875647544861
0.145087063312531 0.402553051710129,2.67598962783813,0.146344095468521,0.473503112792969,2.68691182136536,0.143292710185051,0.829748749732971,2.67167592048645,0.143162965774536,0.992603778839111,2.61777973175049,-0.0329390428960323,0.73642498254776,2.70919179916382,-0.0938899219036102,0.486876040697098,2.76987624168396,-0.0788025707006454,0.255833297967911,2.67317175865173,-0.068919375538826,0.154828742146492,2.64016032218933,0.312536507844925,0.721118032932281,2.67963123321533,0.390220910310745,0.467222571372986,2.71683812141418,0.42274934053421,0.238391980528831,2.60784554481506,0.418565005064011,0.153824716806412,2.57502365112305,0.0663156360387802,0.323369324207306,2.67645931243896,0.0922604128718376,-0.162085250020027,2.75114059448242,0.112234212458134,-0.551555931568146,2.76421308517456,0.0932116806507111,-0.622866034507751,2.72075223922729,0.224295794963837,0.325501322746277,2.67201256752014,0.245658576488495,-0.120185159146786,2.53098964691162,0.251626342535019,-0.529317021369934,2.65159559249878,0.258727103471756,-0.608173370361328,2.63411688804626
