HipCenterX,HipCenterY,HipCenterZ,SpineX,SpineY,SpineZ,ShoulderCenterX,ShoulderCenterY,ShoulderCenterZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ
26/11/2011 10:49:49 AM,45,Good,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00406345259398222,0.41251128911972,2.65521168708801,0.0126507449895144,0.482326626777649,2.65945911407471,0.0295907966792583,0.834870398044586,2.64426898956299,-0.0704167783260345,0.954105138778687,2.59201836585999,-0.0851072520017624,0.734729468822479,2.75742149353027,-0.127036362886429,0.44402214884758,2.85877346992493,-0.154542580246925,0.208782002329826,2.81083559989929,-0.163678646087646,0.152808159589767,2.78292179107666,0.14722752571106,0.705515265464783,2.55045914649963,0.225097790360451,0.454353451728821,2.49727916717529,0.149439051747322,0.230187207460403,2.45123863220215,0.112220756709576,0.132316678762436,2.44734954833984,-0.0609894543886185,0.345556527376175,2.70237922668457,0.0128639508038759,-0.177608996629715,2.77030467987061,0.0281187407672405,-0.566623210906982,2.7997682094574,-0.00741880061104894,-0.625820517539978,2.77189445495605,0.042264387011528,0.343799978494644,2.61216568946838,0.121164672076702,-0.187065452337265,2.67903733253479,0.130511924624443,-0.568203151226044,2.66789960861206,0.0828628391027451,-0.638058185577393,2.64409637451172
-0.00362761155702174,0.412545204162598,2.65662479400635,0.0120629407465458,0.482325375080109,2.65962839126587,0.027003962546587,0.832682549953461,2.6431577205658,-0.0731790140271187,0.951155424118042,2.58942937850952,-0.0853098034858704,0.734895706176758,2.75760269165039,-0.126778230071068,0.444987744092941,2.86101293563843,-0.151692301034927,0.210539817810059,2.81251001358032,-0.160675212740898,0.160134091973305,2.78503942489624,0.147012010216713,0.705581486225128,2.55049753189087,0.225984901189804,0.455184310674667,2.49865794181824,0.153949469327927,0.231511771678925,2.45422554016113,0.118184193968773,0.132452920079231,2.45053696632385,-0.0602063611149788,0.34547632932663,2.70397520065308,0.0140083683654666,-0.177110806107521,2.77158951759338,0.0282737221568823,-0.566670656204224,2.80023789405823,-0.00737541215494275,-0.625708043575287,2.77196931838989,0.0433582104742527,0.343857914209366,2.61423516273499,0.121963068842888,-0.185157597064972,2.67984676361084,0.130617752671242,-0.56816965341568,2.6679573059082,0.0828641578555107,-0.63805478811264,2.64407181739807
-0.00314773479476571,0.412476629018784,2.65792608261108,0.0115123940631747,0.48225662112236,2.65978693962097,0.0248947087675333,0.830766916275024,2.64216542243958,-0.0749956369400024,0.949348509311676,2.58761048316956,-0.0870375856757164,0.72974419593811,2.75483059883118,-0.126777529716492,0.443876385688782,2.86300277709961,-0.149666607379913,0.209875524044037,2.81352758407593,-0.158613070845604,0.164470463991165,2.78717660903931,0.146808177232742,0.705633878707886,2.55053162574768,0.226726606488228,0.455741494894028,2.49981617927551,0.157310411334038,0.23229418694973,2.45643591880798,0.122498609125614,0.132389441132545,2.45272707939148,-0.0594178475439548,0.345240622758865,2.70545673370361,0.014880602248013,-0.176680609583855,2.77274751663208,0.0283812806010246,-0.566694915294647,2.80067253112793,-0.00730524864047766,-0.625599443912506,2.77200794219971,0.0444970838725567,0.343797147274017,2.61607003211975,0.122775517404079,-0.183346271514893,2.68055367469788,0.130751505494118,-0.568114638328552,2.66801738739014,0.0828669145703316,-0.638050138950348,2.64405918121338
-0.00274717016145587,0.412406802177429,2.65898251533508,0.010976554825902,0.482173353433609,2.65990257263184,0.0232554785907269,0.829200983047485,2.64136004447937,-0.0763560980558395,0.947969913482666,2.58624887466431,-0.0881917327642441,0.726537048816681,2.75298547744751,-0.126792684197426,0.442909717559814,2.86420679092407,-0.148245930671692,0.209260404109955,2.81437683105469,-0.157354041934013,0.167022913694382,2.7889096736908,0.146620035171509,0.70567125082016,2.55056047439575,0.227385073900223,0.456217408180237,2.50080323219299,0.159907981753349,0.232851132750511,2.45803451538086,0.126260742545128,0.132386669516563,2.45433568954468,-0.0587962083518505,0.345036774873734,2.70661234855652,0.0153163187205791,-0.176290258765221,2.77400422096252,0.0284055657684803,-0.56672078371048,2.80105757713318,-0.00722823711112142,-0.625508248806,2.77201724052429,0.0453889444470406,0.343740671873093,2.61747002601624,0.123360320925713,-0.182058766484261,2.68119668960571,0.130955278873444,-0.568000912666321,2.66807413101196,0.0828694030642509,-0.638045430183411,2.644047498703
-0.0024242892395705,0.412437051534653,2.65988063812256,0.0104301869869232,0.482130944728851,2.66000008583069,0.0218701343983412,0.827920138835907,2.64075684547424,-0.0773862674832344,0.946966826915741,2.58520412445068,-0.0890183970332146,0.724671363830566,2.75187754631042,-0.126836434006691,0.442312121391296,2.8650758266449,-0.147316977381706,0.208923012018204,2.81506681442261,-0.15707965195179,0.167362973093987,2.79040360450745,0.146407783031464,0.705717146396637,2.55058908462524,0.228026494383812,0.456655770540237,2.50177335739136,0.16185200214386,0.233224913477898,2.4591965675354,0.129060313105583,0.132339835166931,2.45539855957031,-0.0583034120500088,0.345006078481674,2.70754170417786,0.0151581382378936,-0.175808697938919,2.77546715736389,0.0284102950245142,-0.566735446453094,2.801433801651,-0.00722530903294683,-0.625410377979279,2.77206921577454,0.0460764095187187,0.343741774559021,2.61856126785278,0.12390074878931,-0.181024491786957,2.68168044090271,0.131253004074097,-0.567650735378265,2.66807818412781,0.0828811228275299,-0.638035476207733,2.64401245117188
-0.00214497791603208,0.412441968917847,2.66060471534729,0.00992059707641602,0.482067942619324,2.66005921363831,0.0207187309861183,0.826858818531036,2.64024019241333,-0.078231155872345,0.946233451366425,2.58428645133972,-0.0896531194448471,0.723313391208649,2.75103902816772,-0.126912653446198,0.441759377717972,2.86564612388611,-0.146672368049622,0.208613559603691,2.81559681892395,-0.157940700650215,0.165326669812202,2.79082798957825,0.146195024251938,0.70575749874115,2.55061602592468,0.228648394346237,0.457027584314346,2.50267696380615,0.163335382938385,0.23344786465168,2.46004891395569,0.131101101636887,0.132252231240273,2.45612978935242,-0.0579032711684704,0.344963908195496,2.70825409889221,0.0148012368008494,-0.175381869077682,2.77669024467468,0.0282690525054932,-0.566889822483063,2.80177855491638,-0.00741747813299298,-0.625358641147614,2.77216053009033,0.0466629415750504,0.343730270862579,2.61942386627197,0.124380566179752,-0.180154725909233,2.68204355239868,0.131522908806801,-0.567315518856049,2.66808581352234,0.0828860998153687,-0.638031125068665,2.64399671554565
-0.00194269674830139,0.412474393844604,2.66124415397644,0.00935735739767551,0.482016116380692,2.66012334823608,0.019669046625495,0.825926423072815,2.63983225822449,-0.0790166184306145,0.945720076560974,2.58347177505493,-0.0901408642530441,0.722549438476563,2.75065159797668,-0.127003088593483,0.441362798213959,2.86601567268372,-0.146328032016754,0.208380252122879,2.81605291366577,-0.159966498613358,0.162241339683533,2.79042458534241,0.145966053009033,0.705795705318451,2.55064582824707,0.229205757379532,0.457364231348038,2.50350332260132,0.164444416761398,0.233577534556389,2.46067690849304,0.132607415318489,0.132167562842369,2.4566285610199,-0.057613343000412,0.344957917928696,2.70883250236511,0.0133929951116443,-0.17485848069191,2.7781093120575,0.028044180944562,-0.567048788070679,2.80205893516541,-0.0075431689620018,-0.625340938568115,2.77217888832092,0.0471065305173397,0.343760251998901,2.62017035484314,0.124830983579159,-0.17937208712101,2.68227696418762,0.131817787885666,-0.566951751708984,2.66808319091797,0.0828927233815193,-0.6380255818367,2.64398574829102
-0.00181542406789958,0.412543475627899,2.6618218421936,0.00871939118951559,0.481994539499283,2.66019797325134,0.0186900235712528,0.825140118598938,2.63952875137329,-0.0797839015722275,0.945314526557922,2.58285880088806,-0.0909769162535667,0.723185658454895,2.7510678768158,-0.127092450857162,0.441336005926132,2.86603760719299,-0.146123349666595,0.208433732390404,2.8164656162262,-0.162038639187813,0.159294962882996,2.79015851020813,0.145720109343529,0.705832540988922,2.55068516731262,0.229675710201263,0.457646429538727,2.50419330596924,0.165332585573196,0.233651056885719,2.4611496925354,0.133730441331863,0.132085055112839,2.4569525718689,-0.0574135631322861,0.344995230436325,2.70930147171021,0.0116177573800087,-0.174468383193016,2.77942204475403,0.0276584830135107,-0.567172050476074,2.80240797996521,-0.00767702516168356,-0.625328183174133,2.77222609519959,0.0474278852343559,0.343843877315521,2.620854139328,0.125332251191139,-0.178421705961227,2.68220996856689,0.13209955394268,-0.566590309143066,2.6680736541748,0.082901194691658,-0.638013541698456,2.64396905899048
-0.00176286255009472,0.412648648023605,2.66238355636597,0.00800085626542568,0.481998175382614,2.66029953956604,0.0177454687654972,0.824433147907257,2.63930058479309,-0.0807654708623886,0.944914877414703,2.58235740661621,-0.0917826145887375,0.724022567272186,2.75168299674988,-0.127249881625175,0.44130751490593,2.86570835113525,-0.146290957927704,0.208485305309296,2.81679129600525,-0.164026841521263,0.156864061951637,2.78980088233948,0.145446285605431,0.70587033033371,2.5507390499115,0.230088114738464,0.457887917757034,2.50479125976563,0.166038259863853,0.233668938279152,2.4614953994751,0.134566873311996,0.13200855255127,2.45714974403381,-0.0572951622307301,0.345086604356766,2.7097339630127,0.00984786171466112,-0.174165174365044,2.78046655654907,0.0271693468093872,-0.567277610301971,2.80271768569946,-0.00782479252666235,-0.625343680381775,2.77227878570557,0.0476443246006966,0.343947380781174,2.62150263786316,0.125842869281769,-0.177335426211357,2.6818733215332,0.132351517677307,-0.566259324550629,2.66806578636169,0.0829143524169922,-0.637997031211853,2.6439471244812
